,location,total_sqft,bath,price,bhk
8403,other,1533.0,3.0,115.0,3
8404,other,1560.0,3.0,85.0,3
8406,other,750.0,1.0,25.0,1
8407,other,1375.0,2.0,85.0,3
8414,other,1500.0,3.0,88.0,3
8416,other,1140.0,2.0,76.0,2
8417,other,1198.0,2.0,84.0,2
8418,other,4000.0,4.0,520.0,4
8420,other,1370.0,2.0,75.0,2
8424,other,1000.0,1.0,55.0,2
8425,other,1200.0,2.0,125.0,2
8429,other,1050.0,1.0,70.0,1
8430,other,1200.0,2.0,80.0,3
8438,other,400.0,1.0,14.0,1
8440,other,1575.0,4.0,150.0,5
8442,other,4800.0,5.0,629.0,4
8443,other,1200.0,2.0,70.0,2
8445,other,1100.0,2.0,60.0,2
8447,other,1300.0,2.0,79.0,2
8449,other,3500.0,4.0,350.0,4
8451,other,1000.0,2.0,110.0,3
8458,other,2400.0,3.0,260.0,3
8459,other,1533.0,3.0,85.0,3
8462,other,1452.55,2.0,110.0,2
8463,other,2357.0,3.0,151.0,3
8464,other,1170.0,2.0,105.0,2
8465,other,1411.0,3.0,91.72,3
8467,other,3095.0,3.0,375.0,3
8469,other,1100.0,3.0,78.0,3
8471,other,3600.0,4.0,365.0,4
8474,other,1945.0,3.0,120.0,3
8476,other,1650.0,3.0,165.0,3
8477,other,1550.0,2.0,150.0,3
8479,other,1150.0,2.0,75.0,3
8480,other,1200.0,3.0,74.0,3
8481,other,1229.0,3.0,86.03,3
8482,other,1030.0,2.0,61.0,2
8483,other,600.0,1.0,32.0,1
8484,other,1165.0,2.0,135.0,2
8487,other,3000.0,4.0,240.0,4
8489,other,1315.0,2.0,90.0,2
8490,other,1210.0,2.0,72.0,2
8491,other,11338.0,9.0,1000.0,6
8493,other,30000.0,4.0,2100.0,4
8495,other,1170.0,2.0,68.0,2
8496,other,1600.0,2.0,110.0,2
8498,other,1370.0,2.0,75.0,3
8500,other,1980.0,3.0,224.0,3
8502,other,1700.0,3.0,97.0,3
8503,other,1900.0,3.0,160.0,3
8505,other,1100.0,2.0,75.0,2
8506,other,1929.0,3.0,115.0,3
8507,other,3161.0,4.0,214.0,4
8509,other,3515.0,3.0,420.0,3
8511,other,1100.0,2.0,70.0,2
8515,other,700.0,1.0,41.0,1
8520,other,3000.0,3.0,250.0,3
8521,other,1100.0,2.0,61.0,2
8522,other,1260.0,1.0,41.0,1
8523,other,1500.0,1.0,37.5,1
8524,other,600.0,1.0,17.0,1
8526,other,1165.0,2.0,75.0,2
8527,other,1272.0,4.0,75.0,3
8529,other,1600.0,5.0,140.0,5
8531,other,1000.0,2.0,65.0,3
8533,other,2400.0,4.0,325.0,3
8535,other,1463.0,1.0,142.0,2
8537,other,2401.0,3.0,185.0,3
8538,other,1875.0,2.0,235.0,3
8540,other,890.0,1.0,75.0,1
8543,other,2400.0,3.0,290.0,3
8545,other,1690.0,3.0,100.0,3
8548,other,1350.0,2.0,90.0,2
8549,other,1460.0,3.0,88.0,3
8550,other,1685.0,3.0,95.0,3
8551,other,800.0,1.0,52.0,1
8552,other,4000.0,5.0,280.0,4
8554,other,792.0,2.0,70.0,2
8557,other,2400.0,5.0,235.0,5
8560,other,461.82,1.0,31.7,1
8561,other,1500.0,2.0,85.0,3
8564,other,1260.0,2.0,75.0,2
8566,other,12000.0,12.0,525.0,10
8568,other,2820.0,3.0,285.0,3
8569,other,1950.0,3.0,130.0,3
8571,other,1350.0,2.0,140.0,3
8572,other,4051.0,4.0,345.0,4
8573,other,2100.0,3.0,170.0,3
8574,other,1991.0,3.0,160.0,3
8576,other,1200.0,3.0,66.0,3
8578,other,3000.0,4.0,342.0,4
8579,other,2400.0,6.0,245.0,6
8581,other,1375.0,2.0,105.0,2
8582,other,1693.0,3.0,108.0,3
8589,other,1150.0,2.0,77.5,3
8593,other,1058.0,2.0,60.0,2
8594,other,900.0,1.0,30.0,1
8595,other,1672.0,3.0,150.0,3
8598,other,1250.0,3.0,139.0,3
8599,other,1468.0,3.0,130.0,2
8603,other,1480.0,2.0,145.0,3
8606,other,2280.0,3.0,285.0,3
8607,other,2000.0,3.0,200.0,3
8610,other,1080.0,2.0,75.0,3
8611,other,2400.0,2.0,150.0,3
8613,other,1125.0,2.0,75.0,2
8614,other,1596.0,3.0,95.0,3
8615,other,1639.0,3.0,123.0,3
8617,other,1740.0,3.0,199.0,3
8618,other,1372.0,2.0,90.0,3
8620,other,6200.0,5.0,720.0,5
8623,other,925.0,2.0,63.0,2
8624,other,1200.0,3.0,95.0,4
8625,other,1200.0,2.0,79.0,2
8626,other,2500.0,3.0,270.0,3
8627,other,1584.0,3.0,145.0,4
8628,other,1570.0,3.0,115.0,3
8629,other,3000.0,3.0,400.0,3
8633,other,1750.0,3.0,180.0,3
8634,other,1500.0,1.0,160.0,2
8635,other,2100.0,6.0,275.0,6
8637,other,705.0,1.0,36.5,1
8638,other,1340.0,3.0,77.0,3
8642,other,1260.0,1.0,41.0,1
8643,other,1200.0,2.0,125.0,2
8644,other,1270.0,2.0,175.0,4
8645,other,1200.0,3.0,130.0,3
8646,other,3595.0,6.0,360.0,4
8648,other,3100.0,5.0,385.0,4
8650,other,1200.0,4.0,150.0,4
8651,other,3259.0,3.0,270.0,3
8654,other,596.0,1.0,42.0,1
8655,other,10000.0,16.0,550.0,16
8656,other,1200.0,4.0,110.0,4
8657,other,1910.0,3.0,190.0,3
8660,other,1750.0,3.0,149.0,3
8662,other,985.0,2.0,63.0,2
8663,other,1300.0,2.0,129.0,2
8664,other,1490.0,2.0,88.0,3
8668,other,650.0,1.0,30.0,1
8669,other,1500.0,2.0,89.99,3
8670,other,1350.0,4.0,145.0,4
8671,other,910.0,1.0,42.0,1
8674,other,532.0,1.0,22.49,1
8675,other,1060.0,3.0,62.0,3
8677,other,1550.0,2.0,160.0,2
8681,other,1000.0,2.0,80.0,2
8683,other,1500.0,2.0,97.0,3
8684,other,1865.0,4.0,140.0,3
8686,other,3500.0,4.0,245.0,4
8690,other,1320.0,2.0,73.0,3
8691,other,2150.0,6.0,205.0,6
8694,other,675.0,3.0,52.0,2
8695,other,1801.0,3.0,139.0,3
8697,other,2990.0,4.0,324.0,4
8698,other,2400.0,2.0,160.0,2
8700,other,1150.0,2.0,75.0,2
8701,other,1200.0,3.0,165.0,3
8708,other,1390.0,2.0,80.0,3
8709,other,1550.0,2.0,90.0,3
8712,other,1500.0,4.0,110.0,4
8714,other,1839.0,3.0,165.0,3
8716,other,900.0,2.0,70.0,2
8718,other,1500.0,3.0,149.0,3
8721,other,750.0,2.0,50.0,1
8722,other,600.0,3.0,75.0,2
8723,other,1605.0,2.0,85.0,3
8726,other,1500.0,1.0,19.5,1
8728,other,1200.0,2.0,70.0,2
8729,other,1200.0,2.0,160.0,2
8730,other,1904.0,3.0,155.0,3
8731,other,2770.0,4.0,315.0,3
8732,other,813.0,1.0,39.0,1
8735,other,1630.0,2.0,97.78,3
8737,other,2425.0,4.0,173.0,4
8741,other,1280.0,2.0,75.0,2
8742,other,735.0,1.0,75.0,1
8743,other,500.0,1.0,24.0,1
8745,other,1200.0,4.0,145.0,3
8746,other,1200.0,2.0,100.0,2
8747,other,1200.0,3.0,160.0,3
8748,other,1265.0,2.0,82.0,3
8751,other,1850.0,3.0,98.0,3
8752,other,2360.0,4.0,150.0,4
8753,other,1030.0,2.0,77.25,2
8755,other,2000.0,3.0,160.0,3
8756,other,1575.0,3.0,93.0,3
8757,other,1300.0,2.0,70.0,3
8759,other,1380.0,2.0,75.0,2
8764,other,3100.0,3.0,250.0,3
8765,other,1190.0,2.0,100.0,2
8766,other,1827.0,3.0,100.0,3
8767,other,1500.0,3.0,95.0,3
8768,other,1180.0,2.0,63.0,2
8773,other,1645.0,3.0,95.0,3
8774,other,1200.0,4.0,140.0,4
8777,other,1097.0,2.0,65.0,2
8778,other,1600.0,3.0,165.0,4
8780,other,900.0,2.0,110.0,2
8781,other,1200.0,2.0,125.0,2
8782,other,1355.0,2.0,75.0,2
8784,other,7500.0,4.0,900.0,4
8787,other,4104.0,4.0,360.0,4
8790,other,2080.0,2.0,150.0,2
8791,other,1505.0,2.0,90.0,2
8792,other,1200.0,3.0,95.75,3
8793,other,1810.0,4.0,148.0,3
8795,other,1530.0,2.0,97.0,3
8800,other,1500.0,2.0,130.0,3
8804,other,1400.0,2.0,80.0,2
8805,other,1533.0,3.0,150.0,3
8807,other,3730.0,6.0,450.0,4
8808,other,745.0,2.0,50.0,2
8810,other,1355.0,2.0,95.0,2
8811,other,833.0,1.0,49.0,1
8813,other,3000.0,5.0,270.0,4
8814,other,1220.0,2.0,68.0,2
8815,other,3811.0,3.0,475.0,4
8816,other,1545.0,3.0,85.0,3
8818,other,1350.0,2.0,110.0,2
8820,other,1200.0,2.0,68.0,3
8822,other,2000.0,4.0,180.0,5
8826,other,1280.0,4.0,115.0,4
8827,other,1200.0,3.0,85.0,3
8829,other,1655.0,3.0,155.0,3
8830,other,1150.0,2.0,74.0,2
8832,other,1200.0,2.0,108.0,3
8833,other,1200.0,2.0,75.0,2
8838,other,1500.0,2.0,203.0,2
8841,other,4500.0,9.0,500.0,9
8844,other,1550.0,3.0,160.0,3
8847,other,1758.0,3.0,95.0,3
8848,other,3179.0,5.0,351.0,4
8850,other,1200.0,3.0,85.0,2
8852,other,1800.0,3.0,140.0,3
8855,other,3900.0,4.0,333.0,4
8856,other,2400.0,4.0,200.0,3
8857,other,1645.0,3.0,87.5,3
8859,other,2600.0,3.0,140.0,3
8860,other,950.0,2.0,60.0,2
8866,other,1900.0,3.0,205.0,3
8868,other,1402.0,2.0,85.0,3
8870,other,2100.0,3.0,240.0,3
8874,other,1200.0,3.0,140.0,3
8875,other,814.0,2.0,55.0,2
8878,other,1590.0,3.0,120.0,3
8879,other,3754.0,6.0,430.0,4
8882,other,1450.0,2.0,89.6,3
8884,other,1340.0,2.0,77.0,2
8887,other,1665.0,3.0,105.0,3
8889,other,2300.0,4.0,200.0,4
8890,other,1210.0,2.0,76.0,2
8895,other,1065.0,2.0,58.0,2
8898,other,1636.0,3.0,97.0,3
8899,other,3600.0,4.0,450.0,4
8902,other,1200.0,3.0,72.0,3
8906,other,1000.0,1.0,75.0,2
8909,other,1170.0,2.0,86.0,2
8910,other,4830.0,5.0,390.0,4
8911,other,850.0,2.0,75.0,2
8915,other,2065.0,3.0,130.0,3
8916,other,1150.0,2.0,125.0,2
8919,other,2550.0,4.0,290.0,3
8920,other,3080.0,2.0,285.0,4
8922,other,3400.0,6.0,420.0,4
8923,other,450.0,1.0,25.0,1
8924,other,1100.0,2.0,85.0,2
8929,other,1036.0,2.0,110.0,2
8932,other,1376.0,4.0,156.0,4
8937,other,1080.0,2.0,62.0,2
8941,other,1475.0,2.0,200.0,3
8942,other,1200.0,3.0,96.25,3
8944,other,2631.0,3.0,200.0,4
8945,other,830.0,2.0,60.0,2
8946,other,1500.0,2.0,88.0,2
8949,other,856.0,2.0,48.0,2
8950,other,1143.0,2.0,62.0,2
8952,other,1117.0,2.0,110.0,2
8953,other,600.0,1.0,43.0,1
8957,other,1200.0,3.0,70.0,3
8958,other,2675.0,4.0,290.0,4
8962,other,1477.0,2.0,80.0,3
8963,other,3500.0,5.0,450.0,4
8964,other,1793.0,3.0,98.0,3
8968,other,1020.0,2.0,62.0,2
8969,other,3563.0,6.0,310.0,4
8972,other,3300.0,5.0,318.0,4
8973,other,1200.0,3.0,165.0,3
8977,other,1718.0,3.0,223.0,3
8978,other,1200.0,2.0,75.0,3
8979,other,985.0,2.0,55.0,2
8984,other,1030.0,2.0,80.0,2
8986,other,1150.0,2.0,69.0,2
8989,other,1500.0,2.0,90.0,3
8990,other,900.0,2.0,55.0,2
8995,other,1750.0,2.0,225.0,4
8997,other,1100.0,2.0,78.0,2
8998,other,1180.0,2.0,74.0,2
9000,other,1540.0,3.0,85.0,3
9002,other,1800.0,3.0,230.0,3
9004,other,2000.0,3.0,120.0,3
9005,other,2000.0,3.0,145.0,3
9006,other,500.0,1.0,15.0,1
9012,other,3160.0,4.0,206.0,4
9013,other,922.0,2.0,70.0,2
9014,other,850.0,2.0,72.0,2
9015,other,1200.0,1.0,65.0,2
9017,other,1233.0,2.0,100.0,2
9025,other,1936.0,3.0,110.0,3
9026,other,1652.5,3.0,90.0,3
9028,other,1500.0,3.0,138.0,3
9029,other,700.0,2.0,43.0,2
9030,other,1750.0,3.0,170.0,3
9031,other,1365.0,3.0,99.0,3
9034,other,708.0,1.0,55.0,2
9035,other,1680.0,3.0,135.0,3
9036,other,990.0,2.0,58.0,2
9037,other,1240.0,2.0,100.0,2
9038,other,1810.0,3.0,118.0,3
9039,other,2005.0,3.0,240.0,3
9042,other,1000.0,2.0,97.0,2
9045,other,1430.0,3.0,78.65,3
9047,other,1200.0,2.0,45.0,1
9052,other,840.0,1.0,75.0,1
9053,other,1760.0,2.0,116.0,3
9054,other,3300.0,5.0,268.5,4
9055,other,600.0,1.0,52.0,2
9056,other,1670.0,3.0,160.0,3
9059,other,1200.0,2.0,75.6,3
9060,other,2400.0,5.0,285.0,5
9061,other,2100.0,4.0,150.0,4
9065,other,1550.0,4.0,120.0,4
9066,other,905.0,2.0,50.0,2
9067,other,1495.0,3.0,200.0,3
9069,other,550.0,1.0,23.0,1
9072,other,1080.0,2.0,75.0,3
9074,other,1537.0,3.0,110.0,3
9075,other,1750.0,3.0,150.0,3
9076,other,2800.0,7.0,250.0,7
9078,other,1191.0,2.0,90.0,2
9081,other,2849.0,5.0,250.0,4
9086,other,827.0,2.0,45.0,2
9093,other,1205.0,2.0,70.0,2
9097,other,2200.0,4.0,160.0,3
9100,other,1900.0,3.0,155.0,3
9101,other,1200.0,1.0,95.0,2
9103,other,1100.0,2.0,61.0,2
9104,other,1100.0,2.0,110.0,2
9105,other,1942.0,3.0,155.0,3
9106,other,1200.0,4.0,80.0,3
9109,other,1515.0,3.0,90.0,3
9112,other,1200.0,4.0,95.0,4
9118,other,1200.0,1.0,69.0,1
9119,other,1717.0,3.0,99.0,3
9121,other,1200.0,1.0,48.0,1
9122,other,1430.0,2.0,78.65,3
9124,other,1190.0,2.0,70.0,2
9126,other,2690.0,4.0,185.0,4
9127,other,1594.0,3.0,99.0,3
9128,other,1250.0,2.0,68.0,2
9129,other,1290.0,1.0,77.5,2
9131,other,1464.0,2.0,145.0,2
9132,other,1200.0,2.0,75.0,2
9135,other,1485.0,2.0,156.0,3
9136,other,2070.0,3.0,135.0,3
9139,other,800.0,2.0,55.0,2
9141,other,1480.0,2.0,125.0,3
9143,other,1500.0,2.0,130.0,2
9144,other,2010.0,3.0,125.0,3
9145,other,1504.0,2.0,100.0,3
9147,other,1602.0,2.0,165.0,3
9148,other,1200.0,4.0,130.0,4
9149,other,1800.0,3.0,220.0,3
9155,other,1862.0,3.0,120.0,3
9156,other,2700.0,3.0,200.0,3
9157,other,1677.0,3.0,98.0,3
9159,other,1490.0,2.0,115.0,3
9161,other,1740.0,3.0,120.0,3
9162,other,1020.0,2.0,60.0,2
9163,other,550.0,1.0,16.0,1
9166,other,3664.0,3.0,325.0,3
9167,other,690.0,2.0,42.0,2
9168,other,1520.0,3.0,111.0,3
9170,other,1200.0,4.0,86.0,4
9171,other,1250.0,2.0,90.0,2
9172,other,1900.0,2.0,190.0,3
9175,other,1602.0,2.0,170.0,3
9176,other,1230.0,2.0,70.0,2
9177,other,1600.0,3.0,95.0,3
9178,other,450.0,1.0,60.0,1
9179,other,600.0,2.0,23.0,1
9180,other,3463.0,6.0,310.0,4
9181,other,1200.0,2.0,85.0,2
9184,other,2000.0,4.0,130.0,3
9185,other,1350.0,4.0,140.0,4
9188,other,1175.0,2.0,79.0,2
9190,other,1112.0,2.0,68.0,2
9193,other,1158.0,2.0,75.0,2
9196,other,1200.0,2.0,90.0,2
9197,other,1266.67,2.0,69.0,2
9199,other,2000.0,2.0,160.0,2
9203,other,2679.0,5.0,280.0,4
9204,other,1230.0,2.0,75.0,2
9206,other,3150.0,5.0,145.0,8
9207,other,2400.0,2.0,135.0,2
9208,other,880.0,2.0,48.0,2
9213,other,1022.0,2.0,57.0,2
9214,other,1200.0,2.0,76.0,2
9217,other,1605.0,3.0,100.0,3
9218,other,1542.0,3.0,98.0,3
9221,other,1333.0,2.0,77.27,2
9222,other,1100.0,3.0,110.0,3
9223,other,1050.0,2.0,70.0,2
9227,other,1200.0,4.0,165.0,4
9228,other,1100.0,2.0,145.0,3
9230,other,1200.0,3.0,99.0,3
9233,other,1000.0,2.0,60.0,2
9234,other,5720.0,3.0,350.0,3
9236,other,1012.0,2.0,59.0,2
9239,other,1200.0,4.0,140.0,4
9240,other,600.0,2.0,39.0,2
9243,other,1700.0,3.0,111.0,3
9247,other,1780.0,3.0,110.0,3
9249,other,1080.0,3.0,149.0,3
9250,other,900.0,2.0,65.0,3
9252,other,1200.0,3.0,160.0,4
9253,other,1540.0,3.0,85.0,3
9254,other,2456.0,3.0,220.0,3
9256,other,1530.0,2.0,185.0,2
9259,other,1717.0,3.0,120.0,3
9262,other,1475.0,2.0,171.0,2
9264,other,650.0,1.0,16.0,1
9266,other,1504.0,2.0,102.0,3
9268,other,1800.0,4.0,145.0,4
9269,other,3000.0,4.0,240.0,4
9271,other,1625.0,3.0,92.0,3
9272,other,2400.0,4.0,250.0,4
9275,other,1490.0,2.0,92.0,3
9277,other,1044.0,2.0,60.0,2
9281,other,1567.2,2.0,190.0,3
9286,other,1293.0,2.0,75.0,2
9288,other,860.0,2.0,65.5,2
9289,other,1374.0,2.0,88.0,3
9293,other,2000.0,2.0,160.0,4
9294,other,834.0,1.0,62.0,1
9295,other,600.0,1.0,52.0,1
9296,other,2000.0,4.0,135.0,4
9297,other,2750.0,3.0,260.0,3
9301,other,1280.0,2.0,90.0,2
9303,other,2075.0,3.0,175.0,3
9310,other,2274.24,4.0,160.0,3
9312,other,900.0,3.0,105.0,2
9315,other,1350.0,3.0,75.0,3
9317,other,470.0,2.0,10.0,1
9319,other,1313.0,4.0,150.0,3
9320,other,2515.0,4.0,155.0,3
9323,other,2665.0,3.0,350.0,3
9325,other,3500.0,5.0,450.0,4
9332,other,2400.0,5.0,300.0,6
9333,other,3000.0,4.0,130.0,8
9334,other,1235.0,2.0,140.0,2
9335,other,3200.0,3.0,260.0,3
9336,other,1450.0,3.0,90.0,3
9337,other,3754.0,6.0,480.0,4
9338,other,1893.0,3.0,115.0,3
9341,other,1200.0,2.0,100.0,3
9342,other,1205.0,2.0,70.0,2
9343,other,1500.0,3.0,90.0,3
9345,other,1250.0,2.0,67.0,2
9348,other,375.0,1.0,26.0,1
9349,other,800.0,3.0,59.5,2
9351,other,1400.0,2.0,85.0,2
9352,other,1800.0,2.0,100.0,3
9353,other,925.0,2.0,70.0,2
9356,other,3500.0,2.0,350.0,4
9359,other,2100.0,4.0,255.0,3
9360,other,400.0,1.0,35.0,1
9363,other,2400.0,5.0,180.0,4
9364,other,6000.0,1.0,276.0,1
9365,other,825.0,2.0,40.0,1
9367,other,5000.0,5.0,600.0,4
9369,other,4800.0,5.0,420.0,4
9370,other,3400.0,3.0,400.0,3
9371,other,600.0,1.0,33.0,1
9373,other,2600.0,3.0,147.0,3
9375,other,800.0,1.0,72.0,1
9377,other,1225.0,2.0,82.0,3
9378,other,655.0,1.0,27.0,1
9379,other,1196.0,2.0,96.0,2
9380,other,927.0,2.0,50.0,2
9381,other,600.0,1.0,18.0,1
9383,other,2800.0,4.0,200.0,4
9386,other,800.0,2.0,85.0,2
9387,other,985.0,2.0,57.0,2
9388,other,6000.0,12.0,150.0,11
9390,other,600.0,2.0,80.0,2
9391,other,1503.0,2.0,93.0,3
9396,other,1768.0,3.0,95.0,3
9397,other,3060.0,4.0,350.0,4
9398,other,800.0,1.0,32.0,1
9400,other,600.0,1.0,35.0,1
9401,other,1010.0,2.0,55.0,2
9404,other,3978.0,4.0,428.0,4
9407,other,2008.0,3.0,170.0,3
9408,other,2095.0,3.0,142.0,3
9410,other,1600.0,2.0,88.0,3
9411,other,1350.0,4.0,160.0,4
9412,other,500.0,1.0,20.0,1
9413,other,1280.0,2.0,100.0,3
9414,other,1650.0,3.0,110.0,3
9417,other,1044.0,2.0,85.0,2
9419,other,840.0,1.0,99.0,2
9422,other,3870.0,4.0,411.0,4
9424,other,1835.0,3.0,175.0,3
9427,other,425.0,1.0,15.0,1
9430,other,2380.0,4.0,242.0,4
9431,other,900.0,1.0,70.0,2
9432,other,1517.0,2.0,125.0,2
9434,other,3602.0,4.0,280.0,4
9435,other,2159.0,3.0,120.0,3
9436,other,1200.0,3.0,72.0,3
9437,other,1850.0,3.0,175.0,6
9438,other,510.0,1.0,34.0,1
9439,other,1166.0,2.0,65.0,2
9440,other,2700.0,2.0,260.0,3
9441,other,1350.0,2.0,175.0,3
9443,other,940.0,2.0,56.0,2
9446,other,1645.0,3.0,95.0,3
9448,other,1000.0,2.0,63.0,2
9450,other,1998.0,3.0,117.0,3
9453,other,1804.0,3.0,150.0,3
9454,other,1350.0,3.0,81.0,3
9456,other,3000.0,3.0,300.0,4
9460,other,1200.0,4.0,110.0,4
9462,other,1217.0,2.0,164.0,2
9465,other,600.0,1.0,45.0,1
9466,other,672.0,1.0,27.0,1
9467,other,1280.0,3.0,87.0,3
9469,other,1567.0,3.0,100.0,3
9470,other,2350.0,3.0,210.0,3
9473,other,560.0,1.0,19.0,1
9475,other,520.0,2.0,29.0,1
9476,other,1950.0,3.0,230.0,3
9477,other,600.0,1.0,58.0,1
9478,other,1000.0,1.0,19.0,1
9480,other,375.0,1.0,40.0,1
9482,other,2000.0,2.0,120.0,2
9483,other,1220.0,2.0,65.0,2
9487,other,1130.0,2.0,74.0,2
9488,other,1407.0,2.0,83.87,2
9490,other,1350.0,4.0,160.0,4
9491,other,2375.0,3.0,260.0,4
9492,other,1200.0,2.0,67.0,2
9493,other,1872.0,3.0,152.0,3
9494,other,1400.0,3.0,90.0,3
9495,other,812.0,1.0,26.0,1
9497,other,600.0,2.0,35.0,1
9511,other,1800.0,4.0,115.0,3
9513,other,1499.0,3.0,89.0,3
9516,other,1050.0,2.0,65.0,2
9517,other,905.0,2.0,50.0,2
9521,other,3155.0,3.0,315.0,3
9526,other,1464.0,2.0,135.0,3
9528,other,1200.0,2.0,75.0,2
9529,other,1707.0,3.0,171.0,3
9530,other,565.0,1.0,33.0,1
9531,other,630.0,2.0,70.0,1
9532,other,1000.0,2.0,55.0,2
9535,other,2400.0,4.0,130.0,3
9537,other,1100.0,2.0,70.0,2
9538,other,420.0,1.0,23.5,1
9540,other,1225.0,2.0,71.05,2
9541,other,1350.0,4.0,90.0,4
9542,other,1660.0,3.0,91.855,3
9543,other,3760.0,2.0,280.0,2
9544,other,3071.0,4.0,300.0,3
9549,other,1620.0,3.0,95.0,3
9550,other,560.0,1.0,21.0,1
9553,other,2250.0,3.0,180.0,3
9555,other,1350.0,2.0,45.0,1
9556,other,1209.0,2.0,100.0,2
9557,other,1500.0,3.0,95.0,3
9558,other,1000.0,2.0,60.0,2
9560,other,1200.0,4.0,130.0,4
9561,other,2250.0,3.0,199.0,3
9562,other,3700.0,4.0,314.0,4
9564,other,1405.0,3.0,169.0,3
9565,other,4800.0,6.0,420.0,4
9568,other,500.0,1.0,16.0,1
9569,other,1600.0,3.0,180.0,3
9571,other,648.0,1.0,34.0,1
9572,other,1720.0,2.0,126.0,3
9575,other,1080.0,2.0,64.0,2
9576,other,1100.0,2.0,61.0,2
9579,other,535.0,1.0,35.0,1
9582,other,1465.0,2.0,88.0,3
9583,other,1145.0,2.0,63.0,2
9584,other,3420.0,3.0,410.0,4
9585,other,1280.0,2.0,75.0,2
9586,other,680.0,3.0,60.0,2
9588,other,1738.0,3.0,110.0,3
9589,other,1500.0,3.0,90.0,3
9591,other,1050.0,2.0,110.0,2
9592,other,1541.0,2.0,181.0,2
9593,other,1275.0,2.0,105.0,2
9594,other,2048.0,3.0,206.0,3
9598,other,2320.0,2.0,160.0,3
9599,other,1237.0,3.0,78.0,3
9603,other,1200.0,2.0,140.0,4
9605,other,1160.0,2.0,75.0,2
9611,other,1155.0,2.0,65.0,2
9615,other,984.0,2.0,125.0,2
9616,other,1148.0,2.0,69.0,2
9617,other,1719.0,3.0,110.0,3
9619,other,3000.0,4.0,264.0,4
9621,other,1320.0,2.0,90.0,2
9625,other,1230.0,2.0,68.0,2
9627,other,4560.0,5.0,430.0,4
9632,other,3000.0,4.0,300.0,5
9633,other,1560.0,2.0,125.0,3
9635,other,1012.0,2.0,59.0,2
9636,other,1245.0,2.0,120.0,2
9637,other,1485.0,2.0,110.0,3
9640,other,1489.0,2.0,101.0,2
9641,other,2800.0,4.0,365.0,4
9643,other,1600.0,2.0,90.0,3
9645,other,3000.0,6.0,300.0,6
9646,other,1903.0,3.0,165.0,3
9648,other,2996.0,4.0,200.0,4
9651,other,551.0,1.0,30.0,1
9653,other,550.0,1.0,16.0,1
9654,other,1780.0,3.0,100.0,3
9656,other,1310.0,3.0,90.0,3
9659,other,1603.0,2.0,125.0,3
9660,other,2180.0,3.0,285.0,3
9661,other,450.0,1.0,30.0,1
9662,other,3000.0,4.0,301.0,4
9665,other,1275.0,2.0,69.0,2
9667,other,1623.0,3.0,155.0,3
9669,other,900.0,1.0,52.3,1
9675,other,1200.0,2.0,110.0,2
9676,other,1400.0,2.0,78.0,3
9677,other,2648.0,3.0,238.0,3
9679,other,1475.0,3.0,80.0,3
9680,other,1721.0,3.0,93.0,3
9682,other,4800.0,4.0,420.0,4
9683,other,1163.0,2.0,68.0,2
9684,other,799.0,1.0,33.645,1
9685,other,1300.0,2.0,80.0,3
9689,other,998.0,2.0,65.0,2
9690,other,3300.0,9.0,450.0,10
9691,other,1040.0,2.0,78.0,2
9694,other,1907.0,2.0,200.0,3
9695,other,1330.0,2.0,80.0,2
9696,other,4446.0,3.0,410.0,3
9697,other,1320.0,2.0,95.0,3
9704,other,2200.0,2.0,150.0,4
9705,other,1092.0,3.0,95.0,3
9711,other,1130.0,2.0,75.0,2
9713,other,1900.0,3.0,190.0,3
9715,other,1200.0,4.0,110.0,4
9716,other,1630.0,3.0,131.0,3
9717,other,1050.0,2.0,41.0,1
9719,other,3210.0,4.0,380.0,3
9720,other,5425.0,13.0,275.0,13
9721,other,1200.0,4.0,135.0,4
9723,other,900.0,2.0,48.0,2
9724,other,4041.0,4.0,345.0,4
9725,other,620.0,1.0,25.0,1
9726,other,1210.0,2.0,75.0,2
9729,other,1200.0,1.0,70.0,2
9731,other,1200.0,3.0,70.0,2
9733,other,1130.0,2.0,68.0,2
9736,other,2750.0,5.0,275.0,3
9737,other,800.0,2.0,55.0,2
9738,other,1244.0,2.0,95.0,2
9739,other,1500.0,4.0,180.0,3
9740,other,1200.0,2.0,75.0,2
9741,other,400.0,2.0,50.0,1
9743,other,2159.0,3.0,120.0,3
9745,other,1200.0,1.0,48.0,1
9750,other,1450.0,2.0,90.0,2
9752,other,10030.0,1.0,150.0,1
9754,other,2300.0,3.0,280.0,3
9758,other,925.0,2.0,55.0,2
9759,other,3900.0,3.0,250.0,3
9760,other,1400.0,2.0,160.0,2
9761,other,1715.0,3.0,95.0,3
9762,other,703.0,2.0,60.0,2
9765,other,600.0,1.0,20.0,1
9766,other,4382.0,4.0,400.0,4
9767,other,1030.0,2.0,77.25,3
9768,other,1254.0,2.0,70.0,3
9770,other,1293.0,2.0,80.0,2
9773,other,1000.0,2.0,66.0,2
9774,other,1864.0,3.0,115.0,3
9775,other,1200.0,2.0,135.0,2
9781,other,1525.0,2.0,91.48,3
9782,other,975.0,2.0,60.0,2
9785,other,1500.0,2.0,85.0,1
9788,other,1200.0,4.0,138.0,2
9789,other,1100.0,2.0,68.0,2
9790,other,4000.0,6.0,460.0,6
9792,other,2950.0,4.0,250.0,4
